LOC_MSCONS,LOC_PLZ,LOC_EEGKEY,DATE_PERIOD_START,YEAR_PS,MONTH_PS,DAY_PS,HOUR_PS,MINUTE_PS,UTC_PS,DATE_PERIOD_END,YEAR_PE,MONTH_PE,DAY_PE,HOUR_PE,MINUTE_PE,UTC_PE,VALUE
"US0001062600000001000000022345671","26000","00001000000022345671","201512010915+01","2015","12","01","09","15","+01","201512010930+01","2015","12","01","09","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512010930+01","2015","12","01","09","30","+01","201512010930+01","2015","12","01","09","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512010930+01","2015","12","01","09","30","+01","201512010945+01","2015","12","01","09","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512010930+01","2015","12","01","09","30","+01","201512010945+01","2015","12","01","09","45","+01","0,900"
"US0001062600000001000000022345671","26000","00001000000022345671","201512010945+01","2015","12","01","09","45","+01","201512010945+01","2015","12","01","09","45","+01","0,900"
"US0001062600000001000000022345671","26000","00001000000022345671","201512010945+01","2015","12","01","09","45","+01","201512011000+01","2015","12","01","10","00","+01","0,900"
"US0001062600000001000000022345671","26000","00001000000022345671","201512010945+01","2015","12","01","09","45","+01","201512011000+01","2015","12","01","10","00","+01","0,148"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011000+01","2015","12","01","10","00","+01","201512011000+01","2015","12","01","10","00","+01","0,148"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011000+01","2015","12","01","10","00","+01","201512011015+01","2015","12","01","10","15","+01","0,148"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011000+01","2015","12","01","10","00","+01","201512011015+01","2015","12","01","10","15","+01","0,252"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011015+01","2015","12","01","10","15","+01","201512011015+01","2015","12","01","10","15","+01","0,252"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011015+01","2015","12","01","10","15","+01","201512011030+01","2015","12","01","10","30","+01","0,252"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011015+01","2015","12","01","10","15","+01","201512011030+01","2015","12","01","10","30","+01","0,311"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011030+01","2015","12","01","10","30","+01","201512011030+01","2015","12","01","10","30","+01","0,311"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011030+01","2015","12","01","10","30","+01","201512011045+01","2015","12","01","10","45","+01","0,311"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011030+01","2015","12","01","10","30","+01","201512011045+01","2015","12","01","10","45","+01","0,237"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011045+01","2015","12","01","10","45","+01","201512011045+01","2015","12","01","10","45","+01","0,237"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011045+01","2015","12","01","10","45","+01","201512011100+01","2015","12","01","11","00","+01","0,237"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011045+01","2015","12","01","10","45","+01","201512011100+01","2015","12","01","11","00","+01","0,4"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011100+01","2015","12","01","11","00","+01","201512011100+01","2015","12","01","11","00","+01","0,4"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011100+01","2015","12","01","11","00","+01","201512011115+01","2015","12","01","11","15","+01","0,4"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011100+01","2015","12","01","11","00","+01","201512011115+01","2015","12","01","11","15","+01","0,43"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011115+01","2015","12","01","11","15","+01","201512011115+01","2015","12","01","11","15","+01","0,43"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011115+01","2015","12","01","11","15","+01","201512011130+01","2015","12","01","11","30","+01","0,43"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011115+01","2015","12","01","11","15","+01","201512011130+01","2015","12","01","11","30","+01","0,341"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011130+01","2015","12","01","11","30","+01","201512011130+01","2015","12","01","11","30","+01","0,341"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011130+01","2015","12","01","11","30","+01","201512011145+01","2015","12","01","11","45","+01","0,341"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011130+01","2015","12","01","11","30","+01","201512011145+01","2015","12","01","11","45","+01","0,474"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011145+01","2015","12","01","11","45","+01","201512011145+01","2015","12","01","11","45","+01","0,474"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011145+01","2015","12","01","11","45","+01","201512011200+01","2015","12","01","12","00","+01","0,474"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011145+01","2015","12","01","11","45","+01","201512011200+01","2015","12","01","12","00","+01","0,519"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011200+01","2015","12","01","12","00","+01","201512011200+01","2015","12","01","12","00","+01","0,519"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011200+01","2015","12","01","12","00","+01","201512011215+01","2015","12","01","12","15","+01","0,519"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011200+01","2015","12","01","12","00","+01","201512011215+01","2015","12","01","12","15","+01","0,474"
